"ID1","ID2","Latitude","Longitude","Elevation","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD"
"White","blank",43.649133,-117.066664,2400,3.3,15.3,-7,22.3,235,72,56.8,211.7,886,1096,5349,21,122,179,240,61,117,-37.8,36.4,700,591
"White","blank",44.149148,-124.066872,2400,1.9,10.6,-4.2,14.7,2241,297,5.3,35.6,792,577,5868,3,98,193,241,48,1337,-34.1,31.7,488,189
"White","blank",44.149148,-123.566857,2400,2.7,13,-5.6,18.6,1822,198,7,65.3,802,828,5575,7,103,190,243,53,1144,-34.3,35.8,635,345
"White","blank",44.149148,-123.066842,2400,1.8,12.3,-6,18.3,995,146,11.9,83.9,939,714,5882,5,96,191,238,46,656,-35.3,34.5,546,364
"White","blank",44.149148,-122.566827,2400,2.5,12.3,-4.9,17.3,1536,265,8.2,46.6,770,752,5627,5,103,188,238,50,876,-33.8,34.9,605,262
"White","blank",44.149148,-122.066812,2400,2.1,12.2,-6.2,18.4,1875,300,6.4,40.7,908,746,5790,5,82,197,231,34,1204,-36.1,35.1,587,262
"White","blank",44.149148,-121.566798,2400,1.9,11.8,-5.9,17.7,829,131,14.3,90.3,927,703,5858,4,92,194,237,43,545,-36.7,32.8,552,382
"White","blank",44.149148,-121.066783,2400,1.9,12.3,-6.4,18.7,270,81,44.1,152.4,955,733,5866,5,66,199,218,19,153,-39.2,35.2,611,513
"White","blank",44.149148,-120.566768,2400,1.7,12.3,-6.9,19.3,333,103,35.2,119.7,1011,728,5933,5,60,199,215,16,192,-40,35.8,618,492
"White","blank",44.149148,-120.066753,2400,2.2,13.3,-7.2,20.5,314,103,38.9,129.4,967,848,5738,8,64,199,214,15,169,-40.8,36.9,720,573
"White","blank",44.149148,-119.566738,2400,2.3,13.2,-6.9,20.1,503,126,24.5,104.7,948,861,5701,8,98,189,238,49,297,-38.4,35.7,601,440
"White","blank",44.149148,-119.066723,2400,.9,11.6,-8.4,19.9,412,125,26.5,92.5,1177,643,6220,3,49,197,214,17,262,-43,35.2,601,450
"White","blank",44.149148,-118.566708,2400,1.4,12.1,-9,21.1,646,137,17.6,88.5,1117,734,6041,5,78,190,232,42,440,-43.2,34.7,584,410
"White","blank",44.149148,-118.066694,2400,3.8,16.1,-6.7,22.8,396,124,34.8,130.1,827,1189,5203,33,158,156,276,120,196,-34.5,35.8,596,426
"White","blank",44.149148,-117.566679,2400,3.5,16,-7.2,23.2,317,107,42.6,148.9,912,1183,5292,31,142,167,259,92,154,-37.5,36.4,651,502
"White","blank",44.149148,-117.066664,2400,3.2,16.6,-8.1,24.7,281,80,47.1,206.6,1010,1207,5397,36,133,173,248,76,156,-39.5,36.1,676,557
"White","blank",44.649163,-123.566857,2400,1.3,11.1,-6.2,17.3,1847,218,6.1,50.7,991,596,6074,3,73,196,230,34,1289,-37.3,33.6,534,278
"White","blank",44.649163,-123.066842,2400,1,11.3,-6.8,18.2,1054,157,10.5,72,1079,600,6176,3,70,196,227,31,746,-37.5,34.2,541,348
"White","blank",44.649163,-122.566827,2400,2.5,11.5,-4.2,15.8,2300,388,5.4,29.7,722,690,5639,4,112,185,245,60,1268,-32.9,32.9,510,163
"White","blank",44.649163,-122.066812,2400,2.8,12.5,-4.4,16.9,2408,387,5.3,32.4,735,794,5534,6,126,184,251,66,1345,-32.3,33.7,570,172
"White","blank",44.649163,-121.566798,2400,1.6,12,-7,19,654,111,17.8,107.9,1015,705,5963,4,76,200,227,27,444,-37.2,34.8,577,428
"White","blank",44.649163,-121.066783,2400,2,12.8,-6.9,19.8,269,81,44.7,159.4,976,790,5823,6,70,199,222,23,154,-39.3,36.2,620,522
"White","blank",44.649163,-120.566768,2400,2.3,12.8,-6.4,19.2,447,123,27.5,103.9,905,802,5721,6,87,196,231,35,252,-37.9,35.4,651,462
"White","blank",44.649163,-120.066753,2400,2.8,13.4,-6.1,19.5,425,134,30.1,100,840,891,5542,9,104,192,236,45,217,-37.1,35.5,653,453
"White","blank",44.649163,-119.566738,2400,2.9,13.5,-5.8,19.3,432,131,29.9,102.9,794,893,5492,9,117,183,249,66,218,-35.5,35,621,416
"White","blank",44.649163,-119.066723,2400,2.7,13.1,-6.2,19.3,507,161,25,81.5,832,844,5582,7,115,182,234,51,264,-35.8,34.2,607,373
"White","blank",44.649163,-118.566708,2400,1.5,12,-7.8,19.8,650,160,17.8,75.4,1055,716,5989,5,82,196,231,35,420,-40.2,34.5,568,374
"White","blank",44.649163,-118.066694,2400,1.4,12.1,-8.5,20.7,535,166,21.2,73.2,1135,734,6050,5,87,194,233,39,326,-41.8,34,624,395
"White","blank",44.649163,-117.566679,2400,1.5,12.6,-8.4,20.9,344,131,33.3,95.6,1127,761,6020,6,86,193,228,35,190,-41.2,34.4,582,430
"White","blank",44.649163,-117.066664,2400,1.8,13.6,-8.3,21.9,587,129,20.2,105,1103,861,5886,9,113,185,248,62,391,-40,34.8,606,404
"White","blank",45.149177,-123.566857,2400,1.3,11.2,-6.1,17.2,1828,249,6.2,44.7,983,603,6057,3,77,196,233,37,1249,-35.2,33.9,528,248
"White","blank",45.149177,-123.066842,2400,1,11.4,-7.2,18.7,1041,146,10.6,78.5,1088,606,6177,3,61,198,224,26,755,-37.9,35,554,373
"White","blank",45.149177,-122.566827,2400,1.2,11,-6.2,17.2,1213,217,9.3,50.7,997,584,6103,3,79,193,231,38,801,-36.4,33,515,265
"White","blank",45.149177,-122.066812,2400,1.7,11.4,-5.9,17.3,1925,322,6.1,35.4,919,645,5923,3,107,188,244,56,1241,-34.5,32.6,495,184
"White","blank",45.149177,-121.566798,2400,1.9,12.4,-7.6,20,833,132,14.3,94.3,1014,769,5851,5,126,166,251,84,558,-36.7,33.1,556,343
"White","blank",45.149177,-121.066783,2400,.9,12.9,-8.3,21.2,286,63,38.1,203.4,1232,735,6217,6,84,197,229,31,203,-40.4,34.6,561,478
"White","blank",45.149177,-120.566768,2400,1.6,13.1,-7.8,21,285,74,40.5,177.2,1100,781,5988,7,101,194,239,45,182,-38.9,34.4,548,454
"White","blank",45.149177,-120.066753,2400,1.6,12.2,-6.9,19.1,374,112,31,109.3,1014,703,5973,4,92,195,234,39,220,-37.8,33.5,543,404
"White","blank",45.149177,-119.566738,2400,1.7,11.8,-6.6,18.4,471,136,24.8,86.9,959,679,5936,4,107,184,249,65,278,-35.7,32.6,505,337
"White","blank",45.149177,-119.066723,2400,1.2,11,-7.2,18.2,686,180,16.3,61.1,1036,606,6113,3,107,183,252,69,441,-36.5,31.2,470,260
"White","blank",45.149177,-118.566708,2400,2,12,-6.6,18.7,678,210,17.6,57.2,907,714,5834,5,111,180,254,73,382,-37.2,33.5,501,257
"White","blank",45.149177,-118.066694,2400,1.9,13.9,-8.2,22.1,662,170,17.9,81.7,1046,812,5875,9,133,168,271,103,414,-37,35.7,527,283
"White","blank",45.149177,-117.566679,2400,.9,11.3,-7.3,18.6,1164,256,9.4,44.1,1089,581,6208,3,103,187,247,61,800,-37.5,31.4,464,190
"White","blank",45.149177,-117.066664,2400,.9,11.1,-7.4,18.5,1399,306,7.8,36.4,1103,576,6224,3,96,189,244,56,968,-39.5,31.8,478,166
"White","blank",45.649192,-123.566857,2400,1.1,10.7,-6.2,16.9,4214,489,2.6,21.8,1007,553,6148,3,104,186,249,63,2929,-34.1,31.4,455,89
"White","blank",45.649192,-123.066842,2400,.9,11.2,-7.1,18.3,1253,173,8.7,64.9,1120,588,6237,3,80,195,235,40,915,-37.8,33.6,509,303
"White","blank",45.649192,-122.566827,2400,1,11.1,-7,18.1,1043,201,10.6,55.3,1064,583,6174,3,90,191,235,45,708,-37.2,32.7,491,259
"White","blank",45.649192,-122.066812,2400,1.5,11.2,-6.7,17.9,2260,389,5.1,28.9,967,622,6004,3,106,185,244,59,1489,-35.1,32.5,485,145
"White","blank",45.649192,-121.566798,2400,.4,11,-8.3,19.2,799,95,13,115.1,1235,563,6397,2,89,191,232,41,625,-39,31.8,485,358
"White","blank",45.649192,-121.066783,2400,1.4,13.2,-8.7,21.9,383,53,29.6,250.3,1182,798,6060,7,103,190,240,50,288,-39.3,34.8,545,467
"White","blank",45.649192,-120.566768,2400,1.9,13.7,-8.1,21.9,279,55,42.5,248.1,1091,868,5875,10,111,189,245,57,189,-38.2,35,554,478
"White","blank",45.649192,-120.066753,2400,2.2,14.2,-8.1,22.4,226,50,53.9,287.5,1065,929,5769,13,121,183,247,65,147,-37.9,34.8,602,521
"White","blank",45.649192,-119.566738,2400,1.9,13.3,-7.7,21,246,60,48.6,220.4,1042,834,5854,8,111,185,241,56,155,-38,34,543,464
"White","blank",45.649192,-119.066723,2400,2.2,13.2,-6.9,20,312,83,39.1,159.1,954,828,5763,8,114,185,245,59,185,-36.6,33.7,539,433
"White","blank",45.649192,-118.566708,2400,1.6,12.3,-7,19.3,526,130,22.1,94.7,999,705,5955,5,103,188,235,47,330,-36.4,33.1,516,354
"White","blank",45.649192,-118.066694,2400,1.5,11.7,-7.6,19.3,1183,247,9.7,47.4,1030,681,6015,4,127,170,267,97,797,-35.3,31.5,449,198
"White","blank",45.649192,-117.566679,2400,.2,10.4,-8.8,19.2,530,164,19.3,63.4,1242,509,6466,2,39,198,210,12,343,-41.8,34.1,549,348
"White","blank",45.649192,-117.066664,2400,1.4,12.1,-7.3,19.4,424,194,26.9,62.2,1048,668,6046,4,89,189,234,45,208,-39.3,34.2,529,301
"White","blank",46.149207,-123.566857,2400,.2,9.3,-7,16.3,2163,334,4.7,27.8,1134,416,6472,1,76,193,231,38,1553,-37.7,30.1,439,128
"White","blank",46.149207,-123.066842,2400,.3,10,-7.4,17.3,1278,221,8.1,45.1,1157,464,6434,2,76,193,232,38,920,-38,31.3,461,211
"White","blank",46.149207,-122.566827,2400,1.3,11,-6.4,17.4,2345,398,4.8,27.7,1001,593,6079,3,96,190,240,51,1569,-35.5,32.3,490,144
"White","blank",46.149207,-122.066812,2400,1.8,11.7,-6.2,17.9,2278,332,5.2,35.2,943,687,5894,4,123,177,253,76,1504,-34.2,32.3,475,169
"White","blank",46.149207,-121.566798,2400,2.2,12.3,-5.7,18,2265,353,5.4,34.9,895,763,5753,6,150,156,275,119,1448,-32.5,32.2,465,113
"White","blank",46.149207,-121.066783,2400,.7,10.8,-8.4,19.2,866,111,12.4,97.6,1183,597,6290,3,63,191,230,39,655,-37.6,33.3,538,395
"White","blank",46.149207,-120.566768,2400,1,11.8,-8.8,20.5,330,62,33.2,191.1,1193,679,6200,4,80,192,234,42,240,-39.7,33.9,544,464
"White","blank",46.149207,-120.066753,2400,1.5,13.3,-8.8,22.1,224,54,51.4,247.6,1152,815,6004,8,110,188,244,57,149,-39.7,34.4,535,467
"White","blank",46.149207,-119.566738,2400,1.6,13,-8.5,21.4,216,60,53.9,216.8,1105,804,5956,7,110,187,245,58,135,-38.4,34,536,460
"White","blank",46.149207,-119.066723,2400,1.7,13.2,-8.3,21.5,207,53,56.6,252.1,1090,818,5926,8,116,183,246,62,133,-38.1,33.6,521,454
"White","blank",46.149207,-118.566708,2400,1.8,12.7,-7.2,20,379,101,31.1,125.6,1005,755,5905,6,108,186,239,54,231,-36.6,33.7,521,389
"White","blank",46.149207,-118.066694,2400,2.4,12.7,-6.2,18.9,819,183,15.1,69.5,859,786,5681,6,116,183,242,59,471,-34.4,33.9,581,316
"White","blank",46.149207,-117.566679,2400,2.4,12.5,-4.5,16.9,1106,347,11.2,35.9,807,748,5681,5,168,150,274,124,561,-30.3,29.6,360,83
"White","blank",46.149207,-117.066664,2400,1.5,12.1,-6.8,18.9,481,159,23.8,76.3,1017,670,6018,4,106,183,237,54,275,-36.5,33.4,494,303
"White","blank",46.649222,-123.566857,2400,.3,9.4,-6.6,16,2197,336,4.7,28.1,1115,423,6444,1,71,193,232,39,1550,-37.1,30.4,447,133
"White","blank",46.649222,-123.066842,2400,.7,10.3,-7,17.4,1313,220,8.2,47.1,1087,506,6295,2,84,192,234,42,918,-36.7,31.6,467,219
"White","blank",46.649222,-122.566827,2400,.7,10.1,-6.5,16.6,1604,303,6.7,33.3,1059,491,6285,2,75,193,230,37,1085,-36.6,31.6,474,164
"White","blank",46.649222,-122.066812,2400,.3,9.7,-6.9,16.6,2133,389,4.8,25,1155,446,6457,1,83,192,233,41,1501,-36.6,30.2,440,106
"White","blank",46.649222,-121.566798,2400,.2,9.8,-7.1,16.9,1838,303,5.6,32.4,1173,454,6467,1,86,190,234,44,1326,-36.6,30.2,437,144
"White","blank",46.649222,-121.066783,2400,-.1,10.5,-8.5,19,732,105,13.5,99.9,1331,505,6594,2,89,190,239,49,569,-39.1,30.7,445,313
"White","blank",46.649222,-120.566768,2400,.6,12.2,-10.2,22.4,225,52,47.2,233.7,1303,702,6317,5,86,193,231,38,160,-42.7,33.9,537,471
"White","blank",46.649222,-120.066753,2400,1.2,12.6,-9,21.6,283,81,39.5,154.9,1187,749,6116,6,116,185,250,66,181,-39.1,32.5,487,389
"White","blank",46.649222,-119.566738,2400,2,14,-8.6,22.6,174,44,68.9,315.5,1094,899,5837,11,121,180,247,67,111,-39,34.9,583,516
"White","blank",46.649222,-119.066723,2400,1.3,12.5,-8.9,21.4,208,54,54,230.6,1157,741,6092,5,102,190,240,51,137,-39.2,33.4,521,452
"White","blank",46.649222,-118.566708,2400,1.9,13.5,-7.7,21.2,249,65,47.9,206.5,1055,851,5852,9,118,186,249,63,155,-37.1,33.9,526,442
"White","blank",46.649222,-118.066694,2400,2.3,13.7,-6.5,20.3,338,88,36.5,156.8,941,868,5709,9,127,183,253,70,200,-35,33.6,508,396
"White","blank",46.649222,-117.566679,2400,1.8,12.3,-6.9,19.2,389,101,30.2,121.8,971,715,5910,5,104,190,239,49,237,-35.7,33.3,514,385
"White","blank",46.649222,-117.066664,2400,1.8,12,-6.6,18.6,673,191,17.5,62.7,932,681,5896,4,109,183,240,56,389,-35.2,33.3,495,273
"White","blank",47.149237,-124.066872,2400,1.5,8.8,-4.7,13.5,2180,363,5.3,24.1,731,410,6008,1,98,198,247,49,1176,-33.4,28.1,448,83
"White","blank",47.149237,-123.566857,2400,1.6,10.3,-5.5,15.8,2540,384,4.6,26.8,824,506,5976,2,90,203,243,40,1532,-34.1,31,510,124
"White","blank",47.149237,-123.066842,2400,2,11,-5.2,16.2,1570,223,7.6,49.3,790,579,5839,3,104,198,247,49,929,-33.2,31.6,518,218
"White","blank",47.149237,-122.566827,2400,1.9,10.6,-4.8,15.4,1008,194,11.8,54.5,765,549,5853,2,110,194,250,56,552,-32.9,30.7,493,223
"White","blank",47.149237,-122.066812,2400,1.8,10.5,-4.9,15.4,1234,302,9.6,34.7,776,530,5894,2,107,193,248,55,656,-33,31.1,491,133
"White","blank",47.149237,-121.566798,2400,.7,9.7,-6.4,16.1,2201,452,4.9,21.3,1027,449,6292,1,94,192,238,46,1443,-35.2,29.9,427,68
"White","blank",47.149237,-121.066783,2400,-.2,10.2,-8.3,18.6,1169,161,8.4,63.6,1312,468,6609,2,93,192,236,43,906,-38.7,29.8,425,236
"White","blank",47.149237,-120.566768,2400,0,11.2,-9,20.1,641,110,15.6,101.5,1328,544,6539,3,104,190,250,61,485,-38.8,31.1,428,291
"White","blank",47.149237,-120.066753,2400,1.9,14.3,-9.2,23.6,278,61,42.6,236.5,1192,946,5880,12,137,176,261,85,186,-39.5,34.1,551,456
"White","blank",47.149237,-119.566738,2400,2.2,14.6,-8.8,23.4,192,52,63.9,282.3,1121,993,5742,14,140,174,260,85,116,-38.9,34.4,564,487
"White","blank",47.149237,-119.066723,2400,1.7,13.4,-8.7,22.1,211,61,55.4,219.7,1127,832,5945,8,120,187,250,63,128,-38.3,33.7,558,466
"White","blank",47.149237,-118.566708,2400,1.6,13.1,-7.8,21,267,72,43.5,183.2,1100,793,5958,7,115,192,247,56,168,-37.2,33.7,514,423
"White","blank",47.149237,-118.066694,2400,1.6,12.7,-7.5,20.2,340,91,34,140.1,1071,744,5981,5,114,189,245,56,211,-36.5,33.3,501,385
"White","blank",47.149237,-117.566679,2400,1.7,12.1,-6.3,18.3,434,125,26.9,96.7,962,674,5938,4,114,186,243,57,255,-34.4,32.6,482,329
"White","blank",47.149237,-117.066664,2400,1.7,11.5,-5.3,16.8,531,156,22.1,73.8,878,613,5921,3,110,183,237,54,294,-33,32.6,470,284
"White","blank",47.649252,-124.066872,2400,2,10.8,-5.2,16,3190,514,3.8,21.1,782,578,5827,3,114,190,254,64,1815,-33.3,30.8,492,55
"White","blank",47.649252,-123.566857,2400,1.9,10.7,-4.3,15,4723,799,2.5,13.4,772,556,5866,3,140,164,268,104,2583,-30.9,28.8,411,0
"White","blank",47.649252,-123.066842,2400,.5,9.2,-5.9,15.1,1837,313,5.7,29.4,1031,411,6352,1,85,194,235,41,1258,-35.5,29.5,419,113
"White","blank",47.649252,-122.566827,2400,1.6,10.4,-5.3,15.8,1157,188,10.1,55.5,834,535,5952,2,120,187,255,68,699,-33.5,29.8,459,202
"White","blank",47.649252,-122.066812,2400,1.6,10.3,-5.2,15.5,1123,234,10.4,44.1,825,521,5962,2,117,187,251,65,640,-33.1,30,460,163
"White","blank",47.649252,-121.566798,2400,1,10.2,-6.3,16.5,2575,553,4.3,18.4,998,496,6193,2,116,187,249,62,1641,-33.7,29.1,405,33
"White","blank",47.649252,-121.066783,2400,-1.3,9.1,-8.9,17.9,2408,380,3.6,23.9,1499,347,7015,1,95,184,240,56,1919,-38.9,27.5,301,64
"White","blank",47.649252,-120.566768,2400,1.8,14.1,-9,23.1,786,111,15,127.5,1174,919,5897,11,130,187,261,74,572,-39.3,34.2,553,372
"White","blank",47.649252,-120.066753,2400,1.4,14,-10.3,24.2,292,79,38.8,175.9,1292,899,6059,10,123,182,252,70,191,-42.3,34.3,566,452
"White","blank",47.649252,-119.566738,2400,2.1,14.6,-9.2,23.8,272,81,44.3,181.8,1172,994,5808,15,133,180,258,78,164,-39.4,34.9,578,463
"White","blank",47.649252,-119.066723,2400,1.9,14.2,-8.8,23,264,82,45.1,173.7,1159,941,5855,12,127,185,256,71,159,-38.7,34.7,576,460
"White","blank",47.649252,-118.566708,2400,1,12.6,-9.1,21.7,312,98,35.2,129.2,1242,729,6202,5,109,189,244,55,196,-39.1,33.2,498,381
"White","blank",47.649252,-118.066694,2400,.7,12.3,-8.9,21.2,375,110,28.5,111.8,1267,677,6298,4,113,184,246,63,246,-38.8,32.5,468,334
"White","blank",47.649252,-117.566679,2400,1.4,13,-7.5,20.5,430,128,26.6,101.4,1120,761,6025,6,137,172,257,85,267,-36,31.8,436,282
"White","blank",47.649252,-117.066664,2400,1.5,12.3,-6.5,18.8,529,160,21.7,77,1043,691,6018,4,127,179,249,70,316,-34.7,32,446,258
"White","blank",48.149267,-124.566887,2400,1,9.3,-6.5,15.8,2800,468,3.9,19.9,923,433,6189,1,72,204,235,30,1773,-36.9,30.1,495,67
"White","blank",48.149267,-124.066872,2400,.8,8.7,-6,14.6,1951,273,5.5,31.8,925,387,6267,1,84,198,239,42,1272,-35.7,28.5,450,128
"White","blank",48.149267,-123.566857,2400,.5,8.5,-6.2,14.7,773,121,13.6,70.3,978,369,6356,1,89,193,243,50,511,-36.1,27.8,387,240
"White","blank",48.149267,-123.066842,2400,.7,9,-5.9,14.9,444,110,24,82.2,980,399,6314,1,94,192,245,54,271,-35.8,28.6,396,261
"White","blank",48.149267,-122.566827,2400,.8,8.8,-5.6,14.3,633,172,17,50.8,929,384,6279,1,98,186,243,57,372,-33.9,28.3,386,190
"White","blank",48.149267,-122.066812,2400,1,9.7,-5.8,15.5,1251,330,8.8,29.2,932,454,6177,1,110,186,247,61,737,-34.9,28.9,394,90
"White","blank",48.149267,-121.566798,2400,1.5,11.3,-6.4,17.8,2874,512,4,22.1,975,624,5996,3,117,186,248,62,1858,-35.3,31.2,450,65
"White","blank",48.149267,-121.066783,2400,0,10.8,-8.6,19.4,3160,529,3.2,20.4,1321,510,6561,2,103,185,244,59,2376,-39.1,30.4,417,43
"White","blank",48.149267,-120.566768,2400,1.2,13.4,-9.9,23.2,768,138,14.6,97,1266,822,6099,7,118,184,249,65,549,-41,34.5,556,349
"White","blank",48.149267,-120.066753,2400,1,14.1,-11.3,25.5,370,94,29.8,149.6,1395,896,6176,10,117,184,246,62,251,-43.5,35.6,577,439
"White","blank",48.149267,-119.566738,2400,1.6,13.9,-9.8,23.8,338,105,34.2,133.1,1248,913,5984,10,131,170,255,84,205,-41,34.1,547,399
"White","blank",48.149267,-119.066723,2400,1,13.2,-9.6,22.8,330,106,33.4,124.3,1296,794,6187,7,107,189,242,53,205,-40.5,34.2,517,390
"White","blank",48.149267,-118.566708,2400,.4,12,-9.6,21.6,403,131,25.9,91.8,1334,664,6388,4,104,186,241,55,259,-40.2,32.5,477,321
"White","blank",48.149267,-118.066694,2400,.8,12.4,-8.9,21.4,546,153,19.7,81,1279,708,6271,5,117,180,246,66,362,-38.5,32.4,464,283
"White","blank",48.149267,-117.566679,2400,.9,12.4,-8.4,20.8,810,216,13.4,57.1,1252,708,6236,5,123,178,249,71,541,-37.1,31.9,454,212
"White","blank",48.149267,-117.066664,2400,.4,11.2,-8.2,19.4,689,200,15,55.8,1268,576,6413,3,98,189,232,42,458,-37,31.9,464,238
"White","blank",48.649282,-124.566887,2400,.7,10,-6.7,16.7,4176,719,2.6,13.9,1059,482,6285,2,101,194,248,55,2807,-36.6,29.4,411,3
"White","blank",48.649282,-124.066872,2400,.9,10.3,-6.4,16.7,3390,486,3.2,21.2,1032,509,6223,2,115,182,257,74,2296,-35.1,29.4,396,42
"White","blank",48.649282,-123.566857,2400,.2,9.4,-7.5,16.9,1092,168,9.3,56.3,1167,422,6495,1,100,190,244,54,799,-37.4,28.4,388,198
"White","blank",48.649282,-122.066812,2400,.9,10.1,-7,17.2,2445,447,4.4,22.7,1053,507,6241,2,105,191,244,53,1625,-35.9,29.9,423,63
"White","blank",48.649282,-121.566798,2400,.9,10.8,-7.3,18.1,2490,449,4.4,24.1,1114,565,6228,2,121,184,252,68,1690,-35.6,29.8,413,54
"White","blank",48.649282,-121.066783,2400,.9,11.8,-7.9,19.7,1778,279,6.1,42.2,1186,639,6226,3,123,181,254,73,1261,-37.4,31,426,151
"White","blank",48.649282,-120.566768,2400,.4,12,-9.2,21.1,1015,191,10.3,62.8,1305,619,6392,3,118,173,254,81,740,-39.5,31.9,428,213
"White","blank",48.649282,-120.066753,2400,.7,11.9,-9.1,21.1,725,217,14.7,55,1284,672,6299,4,123,174,251,77,461,-39.8,30.9,436,194
"White","blank",48.649282,-119.566738,2400,.5,12.5,-10.8,23.3,363,122,28.9,102.9,1412,753,6363,5,116,180,245,65,228,-42.7,32.4,478,334
"White","blank",48.649282,-119.066723,2400,.7,11.8,-9.4,21.3,529,214,20.2,55.2,1279,683,6286,4,114,174,246,73,295,-40.6,31.6,462,221
"White","blank",48.649282,-118.566708,2400,-.3,10.8,-10.1,20.9,529,207,18.4,52,1428,540,6648,2,95,184,233,49,323,-41.5,30.7,444,211
"White","blank",48.649282,-118.066694,2400,.2,11.7,-9.3,21,440,146,23.1,80,1370,624,6480,3,111,182,242,60,283,-39.1,31.6,445,275
"White","blank",48.649282,-117.566679,2400,.1,11.3,-9.5,20.8,1051,304,9.6,37.3,1375,608,6501,3,121,172,248,77,705,-39,30.4,414,113
"White","blank",48.649282,-117.066664,2400,.1,11,-9.1,20.1,893,248,11.3,44.5,1361,580,6521,3,128,171,253,82,614,-38.4,29.4,384,126
"White","blank",49.149296,-125.566917,2400,-.6,8.8,-9,17.9,4058,690,2.3,12.8,1309,357,6764,1,70,199,232,33,3068,-40.6,28.7,402,8
"White","blank",49.149296,-125.066902,2400,-.4,10,-9.2,19.2,4573,715,2.1,14,1367,459,6691,2,77,200,236,36,3521,-40.7,30.4,438,17
"White","blank",49.149296,-124.566887,2400,-.6,9.9,-8.3,18.3,4368,653,2.2,15.2,1391,435,6757,2,108,193,256,63,3338,-38.2,27.9,351,0
"White","blank",49.149296,-124.066872,2400,0,9.8,-7.9,17.7,1649,272,6.1,35.9,1236,449,6540,1,97,191,242,51,1217,-37.8,28.9,399,131
"White","blank",49.149296,-123.066842,2400,-.1,8.9,-7.7,16.6,1278,270,7.7,33.1,1201,382,6587,1,96,185,239,54,891,-37.9,27.9,375,111
"White","blank",49.149296,-122.566827,2400,-.4,8.8,-7.9,16.7,1594,355,6,24.7,1271,368,6692,1,84,190,237,47,1127,-38.7,28.2,387,72
"White","blank",49.149296,-122.066812,2400,0,9.5,-7.9,17.4,1779,397,5.6,24,1227,437,6537,1,111,181,249,67,1224,-37.6,28.2,370,50
"White","blank",49.149296,-121.566798,2400,-.8,9.7,-10.5,20.2,2020,436,4.6,22.3,1462,429,6843,1,95,190,239,49,1496,-41.9,28.7,390,46
"White","blank",49.149296,-121.066783,2400,-1,9.6,-10.4,20,1580,319,5.7,30.2,1502,414,6912,1,90,187,236,49,1199,-42.1,28.8,392,94
"White","blank",49.149296,-120.566768,2400,-1.2,9.7,-11.1,20.8,781,201,11.2,48.3,1575,418,6995,1,91,187,235,48,570,-43,29,392,169
"White","blank",49.149296,-120.066753,2400,-.9,10,-10.4,20.4,538,213,16.9,46.7,1524,449,6890,1,99,184,240,56,333,-42,29,390,155
"White","blank",49.149296,-119.566738,2400,-.3,11.2,-10.7,21.9,309,130,31.3,85.8,1497,591,6670,3,105,184,239,55,181,-41.9,30.7,438,291
"White","blank",49.149296,-119.066723,2400,-.2,10.9,-10.2,21.1,461,197,21.2,55,1443,559,6636,2,101,183,238,54,265,-41.9,30.6,438,216
"White","blank",49.149296,-118.566708,2400,-.5,10.5,-10.4,20.9,584,234,16.3,45,1484,524,6735,2,96,185,235,51,359,-41.9,30.2,431,173
"White","blank",49.149296,-118.066694,2400,-.7,10.2,-9.9,20.1,890,319,10.4,32,1491,478,6814,2,113,175,244,69,580,-40.7,28.2,368,66
"White","blank",49.149296,-117.566679,2400,-.4,10.6,-10.1,20.6,802,262,11.9,40.3,1448,517,6707,2,108,179,239,61,533,-40.8,29.5,400,122
"White","blank",49.149296,-117.066664,2400,-1.7,9,-10.6,19.6,1648,489,5.1,18.3,1626,359,7160,1,108,176,242,65,1203,-42,26.1,294,0
"White","blank",49.649311,-126.066931,2400,-.3,10.7,-10.1,20.7,3079,513,3.1,20.9,1384,500,6665,2,81,198,235,37,2333,-41.5,31.4,443,59
"White","blank",49.649311,-125.566917,2400,-.3,11.1,-10.1,21.2,2466,360,3.9,30.9,1406,525,6666,2,90,196,241,46,1910,-40.9,31.4,432,117
"White","blank",49.649311,-125.066902,2400,-.8,9.2,-9.7,18.8,1481,247,6.2,37.1,1428,401,6841,1,66,197,228,31,1161,-42.4,29.2,404,163
"White","blank",49.649311,-123.566857,2400,-.7,9.6,-8.6,18.3,2938,591,3.2,16.3,1415,411,6814,1,104,184,250,65,2173,-38.8,27.9,354,0
"White","blank",49.649311,-123.066842,2400,-.2,9.4,-7.2,16.6,3809,812,2.6,11.5,1263,408,6633,1,119,174,257,83,2659,-35.9,26.8,324,0
"White","blank",49.649311,-122.566827,2400,-.4,9.2,-7.8,17,3891,899,2.5,10.3,1317,402,6696,1,105,181,248,67,2697,-37.2,27.6,361,0
"White","blank",49.649311,-122.066812,2400,-.4,9.4,-8.4,17.8,2750,617,3.5,15.2,1348,415,6714,1,102,182,245,63,1953,-38.6,28,372,0
"White","blank",49.649311,-121.566798,2400,-1.4,9.7,-12.2,21.9,2205,474,3.9,20.4,1643,428,7052,1,88,192,231,39,1688,-45.1,29,377,40
"White","blank",49.649311,-121.066783,2400,-1.1,10,-10.9,20.9,2608,642,3.4,15.5,1579,457,6948,1,92,192,236,43,1886,-43.2,29.2,404,3
